,job_position,job_location,company_name,company_linkedin_id,job_posting_time,job_description,Seniority_level,Employment_type,Job_function,Industries,recruiter_details,similar_jobs,people_also_viewed,job_apply_link
0,Machine Learning Engineer,"Burbank, CA",Sonitalent Corp,https://www.linkedin.com/company/sonitalent-corp?trk=public_jobs_topcard-org-name,5 months ago,"Job title: Machine Learning EngineerLocation: Burbank, CA 91521 ( 4 days onsite )Interview: Phone/ SkypeVisa: USC, GC, GC-EAD, H4-EAD Linkedin Must Requiredskills sets needed: ML, Python/C++, Docker5+ years' experience in previous position or similarComputer Vision FocusedGitHub Link must be included to show portfolio or examples of previous work performedExternal Job DescriptionWe are looking for a Machine Learning Engineer to join our StudioLAB team: someone who wants to shape the next generation of creative and production technology and directly help drive innovation across our cinematic pipelines and theatrical experiences. This is an individual contributor role who will be an active member of our AI/ML Group, which is responsible for developing, implementing and deploying machine learning solutions across the Disney Studios. We are a diverse and welcoming team who focus on collaborative and supportive ways of working.Develop, debug and deploy new applications of machine learningTest and benchmark academic papers, ML applications and toolsGuide technology transfer both to and from external teamsCollaborate with our partners across the Disney Studios, including Marvel, Walt Disney Animation, Pixar and ILM to address their needsBasic Qualifications2+ years of profession experience as ML engineerStrong understanding of the foundations of ML techniques, including linear algebra and statisticsExtensive knowledge of deep learning algorithm development and experimentationSoftware engineering experience in Python or C++Ideally experience in a production software development environment (version control, automated testing, build tools)Ideally 5+ years of profession experience as software engineFamiliarity with Docker or other containerization systemsIdeally experience deploying ML in a large-scale, distributed environment is a plus.Experience with DCCs plugin development",Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting,"[{'recruiter_name': '', 'recruiter_title': ''}]","[{'job_position': 'Software Engineering Internship', 'job_company': 'Machina Labs', 'job_location': 'Los Angeles, CA\n          \n            $23.00\n            -\n            $35.00', 'job_posting_time': '6 days ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineering-internship-at-machina-labs-3781195920?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=p09Kb%2F%2BebF6O258lcfRUFw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Web Developer', 'job_company': 'Retail Reinvented', 'job_location': 'Los Angeles, CA\n          \n            $50,000.00\n            -\n            $65,000.00', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-web-developer-at-retail-reinvented-3719521515?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=jLbngNTU5WSXVOB53Gv5Xw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Full Stack Software Engineer - Web', 'job_company': 'Sundae.fm', 'job_location': 'Los Angeles, CA\n          \n            $20,000.00\n            -\n            $65,000.00', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/full-stack-software-engineer-web-at-sundae-fm-3720786374?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=8ofzuDzLB5PQBRf03xw8xA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Data Engineer', 'job_company': 'Los Angeles Dodgers', 'job_location': 'Los Angeles, CA\n          \n            $34.00\n            -\n            $37.00', 'job_posting_time': '2 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-data-engineer-at-los-angeles-dodgers-3728707694?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=4KOSsRP3otaqOmD8WsPM2A%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Developer', 'job_company': 'Los Angeles Dodgers', 'job_location': 'Los Angeles, CA\n          \n            $34.00\n            -\n            $37.00', 'job_posting_time': '2 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-developer-at-los-angeles-dodgers-3728713348?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=loKn0EBZd7XQK1LYZhwivw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'JavaScript Developer (Entry Level) -  (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $67,000.00\n            -\n            $75,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/javascript-developer-entry-level-us-at-patterned-learning-career-3789749519?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=0RUS%2ByyFHuLZUY6sCBqUdw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer', 'job_company': 'Axle Health', 'job_location': 'Los Angeles, CA\n          \n            $120,000.00\n            -\n            $200,000.00', 'job_posting_time': '1 month ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-at-axle-health-3745976284?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=se%2BpvBY66vrutXh8n%2FuWDQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Front End Engineer', 'job_company': 'minware', 'job_location': 'Los Angeles, CA\n          \n            $120,000.00\n            -\n            $190,000.00', 'job_posting_time': '2 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-front-end-engineer-at-minware-3776861869?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=UM8zyByYN7WZ%2B2LFGsHGkg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Full Stack Engineer', 'job_company': 'Mentorcam', 'job_location': 'Los Angeles, CA\n          \n            $130,000.00\n            -\n            $180,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/full-stack-engineer-at-mentorcam-3787640574?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=tDbAvqF7L0vRcxE9N0BfTg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Java Software Engineer (Entry Level)  -  (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $57,000.00\n            -\n            $65,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/java-software-engineer-entry-level-us-at-patterned-learning-career-3789746750?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=HVD5CJQ2FicoDOLfyU8yXQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer, Frontend', 'job_company': 'Atticus', 'job_location': 'Los Angeles, CA\n          \n            $110,000.00\n            -\n            $160,000.00', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-frontend-at-atticus-3706713412?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=YUfPUnMPK8Q9yxRKSBpqTQ%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Developer - Junior/Entry Level', 'job_company': 'SynergisticIT', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-developer-junior-entry-level-at-synergisticit-3767588910?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=wEkuJBYFYtjO4yBxilIEYA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer', 'job_company': 'Warner Music Group', 'job_location': 'Los Angeles, CA', 'job_posting_time': '2 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-at-warner-music-group-3774008853?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=jGMVhm32s34cgpqRgSmdoA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Fullstack Software Engineer', 'job_company': 'HeyGen', 'job_location': 'Los Angeles, CA', 'job_posting_time': '6 days ago', 'job_link': 'https://www.linkedin.com/jobs/view/fullstack-software-engineer-at-heygen-3784529242?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=up3Iv35XpAlxh29MoeVnjw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Python Developer (internship)', 'job_company': 'MindPal', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/python-developer-internship-at-mindpal-3703080939?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=mJsGT5Ssfmiuq6x3n6kt3w%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer- Remote', 'job_company': 'Happy Returns, a UPS Company', 'job_location': 'Santa Clarita, CA', 'job_posting_time': '1 month ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-remote-at-happy-returns-a-ups-company-3770687460?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=aFxjyOawD%2FQRZi7yNsiuKg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Full-Stack Engineer', 'job_company': 'Facer', 'job_location': 'Los Angeles, CA', 'job_posting_time': '1 year ago', 'job_link': 'https://www.linkedin.com/jobs/view/full-stack-engineer-at-facer-3306485127?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=3l6DCpGTZNl4rjgiErAOyw%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer', 'job_company': 'Returnmates', 'job_location': 'Los Angeles, CA', 'job_posting_time': '5 days ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-at-returnmates-3786593042?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=syz5LJwGVMFK8SGwGUKACg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Software Engineer (Hybrid)', 'job_company': 'PDG Consulting', 'job_location': 'Los Angeles, CA', 'job_posting_time': '4 days ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-hybrid-at-pdg-consulting-3787907554?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=HWZskRL1CSlGArsUgfuI3Q%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Junior Frontend Engineer (JavaScript/HTML/CSS) -  (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $65,000.00\n            -\n            $70,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-frontend-engineer-javascript-html-css-us-at-patterned-learning-career-3789751474?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=AYbEOa0ePbay35AZhrAoeg%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Intermediate Full-stack Engineer (Remote)', 'job_company': 'Super.com', 'job_location': 'Los Angeles, CA\n          \n            $65,000.00\n            -\n            $130,000.00', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/intermediate-full-stack-engineer-remote-at-super-com-3765155666?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=xasFKmBNRs5SoKLn5n7N1w%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Entry Level Python Developer', 'job_company': 'SynergisticIT', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/entry-level-python-developer-at-synergisticit-3767599096?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=as5Y4IQzRYxDTHXtzjKe6Q%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Full-Stack Engineer, Experiences (Entry Level) -  (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $55,000.00\n            -\n            $65,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/full-stack-engineer-experiences-entry-level-us-at-patterned-learning-career-3789752097?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=K5Uh%2FFB1RkHesr3CoOYYvA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Associate Front End Developer - Remote | WFH', 'job_company': 'Get It Recruit - Information Technology', 'job_location': 'Los Angeles, CA\n          \n            $30.14\n            -\n            $40.24', 'job_posting_time': '1 week ago', 'job_link': 'https://www.linkedin.com/jobs/view/associate-front-end-developer-remote-wfh-at-get-it-recruit-information-technology-3776626200?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=8Ue2docDHQqhlDXuSyJ2%2BA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Entry/Junior Level Software Developer', 'job_company': 'SynergisticIT', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/entry-junior-level-software-developer-at-synergisticit-3767592510?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=kGyx5S8vpDWyHm6iycmU5Q%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Entry Level Python Developer (Remote)', 'job_company': 'SynergisticIT', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/entry-level-python-developer-remote-at-synergisticit-3767590851?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=biTgfq%2B4RaqYa4NQiMGnuA%3D%3D&trk=public_jobs_similar-jobs'}, {'job_position': 'Entry Level Full Stack/Java Developer(REMOTE)', 'job_company': 'SynergisticIT', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/entry-level-full-stack-java-developer-remote-at-synergisticit-3767593490?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=dZ03UzDcTR%2BPsrXJGvO3dQ%3D%3D&trk=public_jobs_similar-jobs'}]","[{'job_position': 'Jr. Java programmer (Remote)', 'job_company': 'SynergisticIT', 'job_location': 'Torrance, CA', 'job_posting_time': '3 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/jr-java-programmer-remote-at-synergisticit-3767589933?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=wgbQiD9ZVKYqssdgfemI4w%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Intermediate Software Engineer (Remote)', 'job_company': 'Super.com', 'job_location': 'Los Angeles, CA\n          \n            CA$100,000.00\n            -\n            CA$165,000.00', 'job_posting_time': '2 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/intermediate-software-engineer-remote-at-super-com-3774803963?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=FM6iSB83ixCBh8mqEoUKSg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Junior Full Stack Developer React/Python (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $55,000.00\n            -\n            $66,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/junior-full-stack-developer-react-python-us-at-patterned-learning-career-3789746757?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=8IHl49OtfWWlN%2BsEtFEaYQ%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Full Stack Engineer', 'job_company': 'minware', 'job_location': 'Los Angeles, CA\n          \n            $120,000.00\n            -\n            $180,000.00', 'job_posting_time': '2 weeks ago', 'job_link': 'https://www.linkedin.com/jobs/view/full-stack-engineer-at-minware-3776861870?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=Cd%2Bet8lDughobi%2Fhm%2Blieg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Software Engineer - Backend', 'job_company': 'Arketa', 'job_location': 'Santa Monica, CA\n          \n            $110,000.00\n            -\n            $140,000.00', 'job_posting_time': '7 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-backend-at-arketa-3620304812?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=kgHQWjQKdudUyrwrGm5Ssg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Fullstack Developer (Node.JS & React)', 'job_company': 'MindPal', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706656730?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=OWWAsOzr7aOwJriDo5zkrw%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Software Engineer, Backend', 'job_company': 'Terray Therapeutics', 'job_location': 'Monrovia, CA\n          \n            $132,000.00\n            -\n            $198,000.00', 'job_posting_time': '2 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/software-engineer-backend-at-terray-therapeutics-3736327656?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=h6m69ffWvt3qLtplHwllvg%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Fullstack Developer (Node.JS & React)', 'job_company': 'MindPal', 'job_location': 'Los Angeles, CA', 'job_posting_time': '3 months ago', 'job_link': 'https://www.linkedin.com/jobs/view/fullstack-developer-node-js-react-at-mindpal-3706080832?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=IEKQe21i6gm7Ou9GM07QaQ%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Front End Software Engineer (React/NextJS)', 'job_company': 'Hang', 'job_location': 'Los Angeles, CA', 'job_posting_time': '1 month ago', 'job_link': 'https://www.linkedin.com/jobs/view/front-end-software-engineer-react-nextjs-at-hang-3765588286?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=NgXnr72t3BMaSNhw78NaJw%3D%3D&trk=public_jobs_people-also-viewed'}, {'job_position': 'Entry Level Java Back-End Developer  (US)', 'job_company': 'Patterned Learning Career', 'job_location': 'Los Angeles, CA\n          \n            $65,000.00\n            -\n            $75,000.00', 'job_posting_time': '1 day ago', 'job_link': 'https://www.linkedin.com/jobs/view/entry-level-java-back-end-developer-us-at-patterned-learning-career-3789749507?refId=JlzozobrfuKIk4ZmO7STdQ%3D%3D&trackingId=GHi3wLF4cnVdfEjj97B8gg%3D%3D&trk=public_jobs_people-also-viewed'}]",
